Text,Name,Created At,Tweet Type
"Healthcare Providers: Be on alert for #AcuteFlaccidMyelitis in patients with limb weakness, especially between Aug–Nov. Any suspected cases should be hospitalized immediately. Learn more in the latest #VitalSigns report: https://t.co/yoEx1Ye0oh. #knowAFM https://t.co/BRs1hfUp9d",CDC,Tue Aug 11 16:15:09 +0000 2020,Tweet
"Contact tracing slows the spread of #COVID19. It helps protect you, your family, and your community. Answer the call from your health department to #SlowtheSpread. Learn more: https://t.co/9ZN2zYTaud. https://t.co/bs17f37lcj",CDC,Tue Aug 11 15:14:02 +0000 2020,Tweet
"RT @CDCDirector : #AcuteFlaccidMyelitis is a public health priority. @CDCgov is working with national AFM experts to better understand this paralytic condition, educate clinicians and the public, and respond to outbreaks. Read the new #VitalSigns to learn more: https://t.co/ItUty6K5vK  #knowAFM https://t.co/WUPrj3PAzI",CDC,Tue Aug 11 14:58:01 +0000 2020,Retweet
"RT @CDCEnvironment : Swallowing hand sanitizers that contain methanol can cause permanent blindness or death, if not treated. People should immediately discontinue use of hand sanitizers recalled by @US_FDA. See more in @CDCMMWR: https://t.co/CzWYsZm9Ud. https://t.co/b2ft5hGPhg",CDC,Tue Aug 11 14:33:01 +0000 2020,Retweet
RT @CDCInjury : These factors help protect against Adverse Childhood Experiences. Help build strong families &amp; nurture healthy children in every community. Learn more: https://t.co/JIshXHGoDW #VetoViolence https://t.co/6m5AVI8yBU,CDC,Tue Aug 11 14:13:01 +0000 2020,Retweet
"RT @CDCtravel : CDC is helping travelers understand the #COVID19 risk in each country. Before you make travel plans, check the COVID-19 risk at your destination: https://t.co/SBxTlr2uJa https://t.co/F4iOnKcr7h",CDC,Tue Aug 11 13:42:00 +0000 2020,Retweet
"RT @CDCemergency : Wondering when to use a mask? Wear a mask when you are in a public setting, especially when it is difficult stay 6 feet away from others not living in your household. Learn more at https://t.co/ZWvkGOAZSk #WorldMaskWeek https://t.co/ac5aQnZBeh",CDC,Tue Aug 11 13:20:01 +0000 2020,Retweet
"RT @Surgeon_General : Because #COVID19 can spread from people to animals through close contact, be sure to take steps to keep your pet safe from #COVID19.

Check out @CDCgov's tips here: https://t.co/cYDLNmmUFc https://t.co/MVCLyfWULE",CDC,Tue Aug 11 13:08:01 +0000 2020,Retweet
"RT @HHSGov : As parts of the U.S. face extreme temperatures, know how to spot heat stroke–and know when it's time to get medical help: https://t.co/7UHMkl15tX https://t.co/AYFbCq5ZbY",CDC,Tue Aug 11 12:55:03 +0000 2020,Retweet
"RT @CDCDirector : Important to recognize that we’re seeing #COVID19 transmission in rural areas. Do your part to slow the spread: #WearAMask in public, practice social distancing, wash hands often, and be smart about gatherings. More from my talk with @NTVNEWS https://t.co/Lc6XxPkoTz",CDC,Tue Aug 11 12:48:00 +0000 2020,Retweet
Take steps to keep your friends and family safe when visiting those at higher risk for severe illness from #COVID19. Learn more at https://t.co/EFZZhvP0qh. https://t.co/8uWbBB2izk,CDC,Mon Aug 10 19:26:00 +0000 2020,Tweet
"RT @CDCFound : DYK it’s #WorldMaskWeek? We want to see how you’re wearing a mask to protect us all—upload an image or tell your story on social media. Be sure to get creative and tag others to do the same!

Shoutout to our CDCF staff and interns for sharing their great mask photos with us. 👇",CDC,Mon Aug 10 19:23:41 +0000 2020,Retweet
The  latest CDC #COVIDView report shows the percentage of deaths attributed to #COVID19 increased during the first 3 weeks of July but has since been on the decline: https://t.co/zP4VYlo0Pb. https://t.co/C9Eu0ARcJ3,CDC,Mon Aug 10 18:52:02 +0000 2020,Tweet
"Contact the @USDA’s National Hunger Hotline to find food resources at free or reduced prices, like meal sites, food banks, and social services near you. Call 1-866-3-HUNGRY or 1-877-8-HAMBRE, or text 97779. https://t.co/Er59CagEyT",CDC,Mon Aug 10 17:44:01 +0000 2020,Tweet
About 80% of reported flu deaths in children during the 2019-20 flu season occurred in kids who were not fully vaccinated against flu. Flu vaccination can be life-saving in children. Learn more about children &amp; flu: https://t.co/0g2mvf5Cxi. https://t.co/nVH7xSMyt2,CDC,Mon Aug 10 17:19:04 +0000 2020,Tweet
#HCPs: You may feel concerned about patients increasing their use of alcohol or other substances during COVID-19. Here are some answers to questions about #COVID19 risks and treatment options for patients who use drugs or have a substance use disorder: https://t.co/vAEXTXPs8S. https://t.co/yDTiiIp02r,CDC,Mon Aug 10 16:22:01 +0000 2020,Tweet
#Parents: Seek medical attention right away if your child develops sudden arm or leg weakness. It could be #AcuteFlaccidMyelitis. Read new #VitalSigns to learn more: https://t.co/yoEx1Ye0oh. #knowAFM https://t.co/FM60treAbl,CDC,Mon Aug 10 15:40:03 +0000 2020,Tweet
"Wondering how you can help keep your friends healthy this summer? Stay safe from #COVID19: Wash your hands, stay 6 feet apart, and #WearAMask.  Learn more about how you and your friends can help protect each other: https://t.co/l3eipKjvjF. #MaskingForAFriend #WorldMaskWeek https://t.co/czZC6J2oNi",CDC,Mon Aug 10 14:55:00 +0000 2020,Tweet
"Spending more time outside this #summer? Know the signs of heat-related illness. If you’re sweating, feeling nausea, or dizziness, move to a cool place, loosen your clothing, and sip water. https://t.co/AaCeB9ragF https://t.co/Jjx6dXTOke",CDC,Sun Aug 09 21:15:02 +0000 2020,Tweet
"If you are dealing with the aftermath of a #flood, here are 8 tips to help with #mold cleanup: https://t.co/IWSmq3F5Ua. #Isaias https://t.co/TWmKN94lrx",CDC,Sun Aug 09 16:18:00 +0000 2020,Tweet
"“At the end of my deployment, [we’d] talk about the gravity of the situation…we felt like we’d been involved in something historic,” says Lieutenant Jesica Jacobs, USPHS, an LLS fellow and lab #scientist making a difference in the #COVID19 response. More: https://t.co/dmyfJQWzah https://t.co/i3MWF34Dim",CDC,Sat Aug 08 21:01:01 +0000 2020,Tweet
#DYK wearing permethrin-treated clothing can prevent #mosquito and #tick bites? You can either look for clothing already treated with permethrin or treat them yourself. Learn how: https://t.co/wMLYGS9Yhs. https://t.co/k3RK1r2C08,CDC,Sat Aug 08 20:13:00 +0000 2020,Tweet
Could you or a loved one be at increased risk for COVID-19? Underlying medical conditions and lack of access to quality healthcare are more common among some racial and ethnic groups. These factors can lead to more severe COVID-19 illness. Learn more: https://t.co/Iw21OtZZcw. https://t.co/lXLjCOKEye,CDC,Sat Aug 08 18:00:18 +0000 2020,Tweet
"If your home has flooded and you couldn’t dry it out within 2 days, assume #mold growth! Use this mold cleanup guide to reduce health risks: https://t.co/JNHKyhH9pn. #Isaias https://t.co/LomnVSJHRr",CDC,Sat Aug 08 15:40:01 +0000 2020,Tweet
RT @CDC_Cancer : This #WorldBreastfeedingWeek learn how breastfeeding impacts your risk for breast and ovarian cancer: https://t.co/PrLkBbtGn8 https://t.co/6xyIUYpqCd,CDC,Sat Aug 08 15:20:01 +0000 2020,Retweet
"Wondering when to use a mask? Wear a mask when you are in a public setting, especially when it is difficult stay 6 feet away from others not living in your household. Learn more at https://t.co/unpwzlB7xU. #WorldMaskWeek https://t.co/jDdjNuesvc",CDC,Sat Aug 08 14:49:03 +0000 2020,Tweet
"RT @CDCInjury : Providers: #Opioid use during #pregnancy can affect women and their babies. Take our virtual, self-paced training to learn more about safer opioid prescribing: https://t.co/ZCjmMKFkBI https://t.co/mwj3udowvQ",CDC,Sat Aug 08 14:15:04 +0000 2020,Retweet
"RT @CDCTobaccoFree : No matter how old you are or how long you’ve been smoking, quitting can improve your health.  Get help to quit at https://t.co/N6zYMnXMgo. #CDCTips https://t.co/F1RYpgZftF",CDC,Sat Aug 08 13:48:01 +0000 2020,Retweet
RT @CDCObesity : Every baby is unique. The first few weeks of breastfeeding are a learning process for mom and baby—but it can get easier with practice! Know what to expect. https://t.co/IUJCmluii2 #NBM20 #ManyVoicesUnited #WBW2020 https://t.co/72sileTLRV,CDC,Sat Aug 08 13:10:01 +0000 2020,Retweet
"RT @Surgeon_General : As important as it is to wear a mask, it can only be effective if you wear it correctly. @CDCgov breaks down the steps here: https://t.co/J4Y8JISP9c https://t.co/FxmkRRTF8d",CDC,Sat Aug 08 13:00:23 +0000 2020,Retweet
RT @HHSGov : What’s one of the best ways to stay healthy during warm summer months? Staying hydrated! Try these tips to increase your daily water intake. #SummerSafety #Hydrate https://t.co/YCC6ojPOSF,CDC,Sat Aug 08 12:46:01 +0000 2020,Retweet
RT @CDCemergency : It is common to feel more stress during the #COVID19 pandemic. Use these @CDCgov tips &amp; resources to take care of your loved ones’ mental health &amp; your own: https://t.co/wXnutfd7UA https://t.co/xHYcp40CmL,CDC,Sat Aug 08 12:25:00 +0000 2020,Retweet
"RT @CDCtravel : Travel increases your chance of getting and spreading #COVID19. If you have international travel plans, learn about the COVID-19 risk at your destination. https://t.co/SBxTlr2uJa https://t.co/ap6rH7AKCu",CDC,Sat Aug 08 12:07:00 +0000 2020,Retweet
"RT @NIOSH : If you employ public health inspectors, they may come into contact with someone who has #COVID19 as part of their jobs. Learn how to protect your staff and others and help slow the spread: https://t.co/PQVFy59M79 https://t.co/8iF5M2ybgT",CDC,Fri Aug 07 23:05:02 +0000 2020,Retweet
"RT @CDCEnvironment : It's hot outside! If visiting a cooling center, follow these safety tips to protect yourself from #COVID19. 
• Practice social distancing
• Wear a mask (for people 2+ years old)
• Wash your hands often or use hand sanitizer with at least 60% alcohol
 https://t.co/ObGTngPGkf https://t.co/yB48nrSCwo",CDC,Fri Aug 07 22:30:03 +0000 2020,Retweet
"RT @CDCDirector : Remember to practice every day #foodsafety during #COVID19. Put away foods that could spoil, such as meats, milk, &amp; eggs, in the fridge or freezer within 2 hours of shopping. Don’t let these items sit outside, in the garage, or on the countertop. More: https://t.co/GGkAVffIMt https://t.co/miZChrMSqv",CDC,Fri Aug 07 21:50:01 +0000 2020,Retweet
"RT @Surgeon_General : Whenever you leave home, be sure to put on your mask!

https://t.co/JSc8NnMyHz",CDC,Fri Aug 07 21:35:01 +0000 2020,Retweet
The latest CDC #COVIDView report shows that the percentage of people testing positive for #COVID19 and the percent of medical visits for symptoms similar to #COVID19 are decreasing nationally. Learn more: https://t.co/zP4VYlo0Pb. https://t.co/Oz7uN9pTxb,CDC,Fri Aug 07 21:20:02 +0000 2020,Tweet
RT @HHSGov : #COVID19 can be spread by people who do not have symptoms &amp; do not know that they are infected. Masks worn over the nose and mouth can help prevent people who have COVID-19 from spreading the virus to others. Learn more: https://t.co/hu3M1p8aT7. #WorldMaskWeek https://t.co/qazkFij9nx,CDC,Fri Aug 07 21:05:01 +0000 2020,Retweet
Salmonella Outbreak Update: 640 ill people in 43 states. Check to see if you have recalled onions or foods made with recalled onions. More info: https://t.co/Ujffk5JFcz. https://t.co/s8vAIgdQQM,CDC,Fri Aug 07 20:50:02 +0000 2020,Tweet
#AcuteFlaccidMyelitis (AFM) is serious. AFM can progress rapidly to paralysis or respiratory failure and patients need immediate care. Delays in recognition can put patients at risk. Read the latest #VitalSigns on AFM: https://t.co/yoEx1Ye0oh. #knowAFM https://t.co/IWUFCXnfbp,CDC,Fri Aug 07 20:02:00 +0000 2020,Tweet
"RT @CDCDirector : #COVID19 affects us all and it will take all of us working together to stop it. Together, we are stronger and can achieve the possible! https://t.co/KDrqAWIgES #COVIDStopsWithMe https://t.co/eo3PzduJ2g",CDC,Fri Aug 07 17:57:25 +0000 2020,Retweet
Using your backyard pool this summer? Remember to protect kids and pets by keeping pool chemicals out of reach. https://t.co/4w535KJ3Ux https://t.co/wOZom6mCJt,CDC,Fri Aug 07 17:52:02 +0000 2020,Tweet
"Multisystem inflammatory syndrome in children (MIS-C) is a rare but serious condition associated with #COVID19. Parents: For more information about MIS-C and when to seek emergency care for your child, visit https://t.co/no0GF9jx2q.",CDC,Fri Aug 07 17:19:20 +0000 2020,Reply
Hundreds of cases of multisystem inflammatory syndrome in children have been reported to CDC since #COVID19 became widespread in the U.S. Learn more about how this condition affects children and teens in @CDCMMWR: https://t.co/Tdlmlbdlvk. https://t.co/7eoW8NOFf5,CDC,Fri Aug 07 17:19:19 +0000 2020,Tweet
"Masks can help prevent the spread of #COVID19 when they are widely used in public. When you wear a mask, you can help protect those around you. When others wear one, they can help protect people around them, incl. you. https://t.co/jkWwZTfWSS #WearAMask #DoYourPart #WorldMaskWeek https://t.co/O7FckRf1ks",CDC,Fri Aug 07 16:15:00 +0000 2020,Tweet
"RT @DepSecHargan : If you tested positive for #COVID19 and have no symptoms, stay home and away from other people. Learn more about @CDCgov recommendations about when you can be around others after COVID-19 infection: https://t.co/FaFH76208F. https://t.co/BgRUAEmg3x",CDC,Fri Aug 07 14:30:12 +0000 2020,Retweet
RT @CDCtravel : Travel increases your chances of getting and spreading #COVID19. Staying home is the best way to protect yourself and others from getting sick. Learn more: https://t.co/PEjiUELNbK https://t.co/TCbGMXkQFH,CDC,Fri Aug 07 14:15:03 +0000 2020,Retweet
RT @NIOSH : CDC's toolkit can help state and local health departments more effectively investigate and respond to #COVID19 cases in non-healthcare work settings. Learn more: https://t.co/I9fxWgfgQr https://t.co/PY3xJKgiKK,CDC,Fri Aug 07 13:45:04 +0000 2020,Retweet
RT @CDCEnvironment : Take steps to poison-proof your home. Keep cleaning and disinfectant chemicals such as bleach and hand sanitizers away from kids. Visit: https://t.co/6ZPzpJfY74 #PreventPoison https://t.co/rhfUFkFC7P,CDC,Fri Aug 07 13:15:04 +0000 2020,Retweet
RT @CDCDirector : Long-standing inequities have put racial and ethnic minority groups at a higher risk for #COVID19. Learn what we can do to ensure all people have the chance to be as healthy as possible. See CDC’s COVID-19 #HealthEquity Strategy. https://t.co/tqpIbJZNiB https://t.co/Y2osiMk6iB,CDC,Fri Aug 07 12:50:01 +0000 2020,Retweet
"RT @Surgeon_General : Making plans for the weekend? Make sure you’re following the 3⃣ W's:

🔹Watch your distance (6⃣ft)
🔹Wear a mask 😷
🔹Wash your hands 🧼🖐️

#COVIDStopsWithMe https://t.co/uOWiZdKgt0",CDC,Fri Aug 07 12:20:01 +0000 2020,Retweet
RT @CDCemergency : Could you or a loved one be at increased risk for #COVID19? Find out why some racial &amp; ethnic groups are at higher risk of getting COVID-19 or experiencing severe illness: https://t.co/JftT4JnXlA https://t.co/atNJMlvluu,CDC,Fri Aug 07 12:00:28 +0000 2020,Retweet
RT @CDCDirector : Schools provide mental health and nutrition services &amp; report child abuse. It is in the public health interest of K-12 students to get schools back open for face-to-face learning. See @CDCgov’s resources for schools &amp; parents: https://t.co/QSCGa85yT2 https://t.co/4TOiYnOjyw,CDC,Thu Aug 06 23:05:03 +0000 2020,Retweet
"RT @DepSecHargan : Wearing a cloth face covering correctly can help prevent the spread of #COVID19 to others. When you go out on essential trips, follow these “do’s”. If you have a child, remember those under age 2 should not wear a face covering. Learn more from @CDCgov: https://t.co/UMNahkxk0o. https://t.co/HrtJabJOPt",CDC,Thu Aug 06 22:37:00 +0000 2020,Retweet
"RT @HHSGov : Parents, it’s #ChildrensEyeHealthAndSafetyMonth! 👓 Use these tips to keep their eyes healthy and safe, and get their annual check-up scheduled: https://t.co/Uyey39b21q #ThursdayThoughts #ThursdayMotivation https://t.co/PIMF238ubs",CDC,Thu Aug 06 22:08:01 +0000 2020,Retweet
RT @CDCEnvironment : Returning home after a flood? Check for #mold and learn how to safely clean up after a disaster. https://t.co/NVjU6OpdFs #Isaias https://t.co/ZjlhuCAh2g,CDC,Thu Aug 06 21:47:01 +0000 2020,Retweet
This week’s national forecast predicts the number of new #COVID19 deaths per week may decrease over the next month. Between 4.5k &amp; 10.6k new deaths are expected the week ending Aug 29. A total of 175k to 190k COVID-19 deaths are predicted by Aug 29. More: https://t.co/Ft6cgmaMPX. https://t.co/zpPG4458Fz,CDC,Thu Aug 06 21:45:03 +0000 2020,Tweet
"RT @Surgeon_General : Update from @cdcgov 
Over past 7 days vs the previous 7 days 
- national case avg is lower 
- national deaths are plateauing

👉🏽82% of states and territories are in a downward case trajectory. 

We aren’t out of the woods &amp; MUST stay vigilant, but YOUR efforts are working! 🇺🇸",CDC,Thu Aug 06 21:15:05 +0000 2020,Retweet
"RT @HHSGov : It’s understandable that many people may feel depression, distress, or anxiety during the #COVID19 pandemic. Dr. Joshua Gordon, Director of @NIMHgov, offers five steps you can follow to maintain your mental health and well-being. Find more tips at https://t.co/bf1zbbNsMI. https://t.co/DKppNL9Kmy",CDC,Thu Aug 06 20:47:00 +0000 2020,Retweet
"#AcuteFlaccidMyelitis (AFM) is a medical emergency. AFM can progress rapidly, and patients can become paralyzed or require a ventilator for breathing. Learn more about AFM in the new #VitalSigns: https://t.co/yoEx1Ye0oh. #knowAFM https://t.co/UZxYwpTPJ4",CDC,Thu Aug 06 20:32:02 +0000 2020,Tweet
"When you travel, take steps to slow the spread of #COVID19. Learn more at https://t.co/4aj6MR4uOn. https://t.co/NWoNmX5U6c",CDC,Thu Aug 06 19:19:00 +0000 2020,Tweet
"#COVID19 spread rapidly at a meat processing facility in South Dakota, infecting 929 workers in just 5 weeks. Employers can slow the spread by promoting physical distance between employees when possible and encouraging mask use &amp; hand hygiene. @CDCMMWR: https://t.co/iDcQG5xLgS. https://t.co/BUudoLk8BC",CDC,Thu Aug 06 17:43:01 +0000 2020,Tweet
A new @CDCMMWR report shows many workers who tested positive for COVID-19 at a Nebraska meat processing facility reported working close to one another. Physical distancing and wearing masks can slow the spread of #COVID19 in workplaces: https://t.co/DIrRiwhr3p. https://t.co/imyENCuJrZ,CDC,Thu Aug 06 17:07:29 +0000 2020,Tweet
"You have the power to protect yourself and your family against serious diseases like measles, whooping cough, cancers caused by #HPV, shingles, and flu. Talk with your doctor and your children’s doctor about routine vaccinations. https://t.co/QJXfZvlhUw. #NIAM #ivax2protect https://t.co/tPWyimqMb5",CDC,Thu Aug 06 15:52:05 +0000 2020,Tweet
"RT @CDCInjury : Youth violence has lasting harmful effects on the physical, mental, and social health of young people. Learn more about CDC's proven strategies to prevent youth violence. https://t.co/DrCObIAeow #VetoViolence https://t.co/ECJXtXFZXt",CDC,Thu Aug 06 14:23:00 +0000 2020,Retweet
"RT @HHSGov : Floods and power outages from #Isaias can quickly contaminate food. Discard any perishable food — like meat, poultry, fish, eggs, and milk — that has been in a refrigerator or freezer at or above 40° F for two hours or more. When in doubt, throw it out. https://t.co/36nxVb33uE https://t.co/2TcQNnNewg",CDC,Thu Aug 06 14:03:01 +0000 2020,Retweet
RT @NIOSH : Wildland #Firefighters: FAQs to help prevent infection and spread of #COVID19 among your crew. https://t.co/Mr04AmBFxO #CaliforniaFire https://t.co/PQd8eZA5Kw,CDC,Thu Aug 06 13:58:01 +0000 2020,Retweet
RT @CDC_Cancer : Growing older is something worth celebrating! How a positive outlook on aging can be good for your health: https://t.co/Yqs1LGxNSm #WednesdayWisdom https://t.co/kI27yFxrZv,CDC,Thu Aug 06 13:35:01 +0000 2020,Retweet
RT @CDCemergency : Carpooling or using other shared transportation like a shuttle or bus to get to work?  Learn how to protect yourself &amp; riders from #COVID19 while on the move: https://t.co/pyx7jMnpHb https://t.co/yje7Ecce3k,CDC,Thu Aug 06 12:55:01 +0000 2020,Retweet
"RT @Surgeon_General : Are you planning a beach outing? Your risk of #COVID19 is highest if you are less than 6⃣ft from people at a crowded beach or if you freely share your food, toys, or equipment. 

Practice social distancing &amp; other habits to stay healthy. More via @CDCgov: https://t.co/OctSbtMTca https://t.co/dH0pzk8wrb",CDC,Thu Aug 06 12:20:01 +0000 2020,Retweet
"RT @CDCEnvironment : Everyone reacts differently to stressful situations. You may feel anxiousness, anger, sadness, or overwhelmed. If you or a loved one is feeling overwhelmed, get support 24/7 by calling 1-800-985-5990 or text TalkWithUs to 66746. https://t.co/La1MtiGLQl #COVID19 #Isaias https://t.co/aowsvVGqp2",CDC,Wed Aug 05 23:40:01 +0000 2020,Retweet
"RT @CDC_TB : During the #COVID19 pandemic, we must continue to maintain essential public health services, like #TB prevention &amp; control. @CDCMMWR report examines the impact of COVID-19 on state and local TB program activities: https://t.co/9ZzWfbaFvu @tbcontrollers https://t.co/av9lGXvUrF",CDC,Wed Aug 05 23:17:01 +0000 2020,Retweet
"RT @CDC_DRH : CDC’s Division of Reproductive Health is beyond excited to announce the launch of our new campaign, Hear Her. https://t.co/LG9r9YZwgj #HearHer https://t.co/eDTL6VKb9k",CDC,Wed Aug 05 22:45:02 +0000 2020,Retweet
"RT @HHSGov : Medications damaged by flood water?  When in doubt, throw it out. Learn more: https://t.co/hRGqY31Q09 #Isaias https://t.co/1ntyhSK3Kx",CDC,Wed Aug 05 22:12:01 +0000 2020,Retweet
"#COVID19 is widespread in several areas of the US, particularly in the South, West, and parts of the Midwest. Additionally, 11 states had more than 10,000 new cases in the last week. Learn more: https://t.co/4Ku7nKLZCq https://t.co/3X6C3k4v6A",CDC,Wed Aug 05 21:53:50 +0000 2020,Tweet
RT @CDCemergency : Workplaces can present unique challenges for #COVID19 public health investigations. @CDCgov created a toolkit to help state &amp; local health departments more effectively investigate &amp; respond to COVID-19 cases in non-health care work settings: https://t.co/kSyg5YmBDu https://t.co/OAcK6cu6nY,CDC,Wed Aug 05 21:25:01 +0000 2020,Retweet
"RT @Surgeon_General : Are your kids up to date on their vaccinations? If the answer is no or that you’re not sure, call your pediatric health provider today to make a plan and schedule a catch-up appointment. #WellChildWednesday #ivax2protect https://t.co/eXP6JC8PFZ",CDC,Wed Aug 05 21:01:03 +0000 2020,Retweet
"#COVID19 has affected every person in America in some way, but it is not affecting everyone in the SAME way. Many racial and ethnic groups are overly affected by COVID-19. Read about CDC’s commitment to improve #HealthEquity. https://t.co/OVro238b8r https://t.co/2YhAC2v5Os",CDC,Wed Aug 05 19:29:01 +0000 2020,Tweet
RT @CDCHeart_Stroke : #HeartAttacks and #strokes are not taking a break for #COVID19. This CDC-approved PSA explains why you should seek emergency care if you experience symptoms. https://t.co/VQ9NTzqskw,CDC,Wed Aug 05 19:16:51 +0000 2020,Retweet
"Clinicians, prepare your practice for #flu vaccination season by ensuring #vaccine storage is up to date.  View best practices on vaccine storage and handling as well as other helpful resources at: https://t.co/KQBv1RHFM4. https://t.co/sNLQSOVEFA",CDC,Wed Aug 05 18:56:02 +0000 2020,Tweet
"RT @CDCDirector : Take personal responsibility to help slow the spread of #COVID19 so that you can say #COVIDStopsWithMe - social distance, wear a face mask, avoid crowds, and wash your hands frequently. https://t.co/KDrqAWIgES https://t.co/ViuLjgEBUc",CDC,Wed Aug 05 18:03:33 +0000 2020,Retweet
RT @MillionHeartsUS : At least 1 in 5 expected emergency visits for #HeartAttack or #stroke did not occur during the initial months of #COVID19. It’s important to seek emergency care if you experience symptoms. https://t.co/9X6P9hiG9N,CDC,Wed Aug 05 17:39:07 +0000 2020,Retweet
"To see the list of hand sanitizers recalled by the FDA, visit: https://t.co/76xI14bA7U.",CDC,Wed Aug 05 17:06:00 +0000 2020,Reply
"Swallowing hand sanitizers that contain methanol can cause permanent blindness or death, if not treated. People should immediately discontinue use of hand sanitizers recalled by @US_FDA. See more in @CDCMMWR: https://t.co/n4v3D47qSd. https://t.co/rIwfDns22e",CDC,Wed Aug 05 17:06:00 +0000 2020,Tweet
"#AcuteFlaccidMyelitis (AFM) causes sudden arm or leg weakness, mostly in children. It can progress rapidly, requiring a ventilator for breathing. Read about AFM in the new #VitalSigns report: https://t.co/yoEx1Ye0oh. #knowAFM https://t.co/3LApCkybGI",CDC,Wed Aug 05 15:31:02 +0000 2020,Tweet
RT @NIOSH : A new checklist is available to help seafood processing employers create a #COVID19 assessment and control plan to protect workers and help slow the spread and limit the effect of COVID-19 at worksites. https://t.co/dQVrE2Pa2d https://t.co/LM73Au65QJ,CDC,Wed Aug 05 14:15:03 +0000 2020,Retweet
"RT @CDCObesity : New CDC data on breastfeeding from the National Immunization Survey is available. Learn more about #breastfeeding progress over time. https://t.co/hY1cKtJD8x
#NBM20 #ManyVoicesUnited https://t.co/UjzQOaQemd",CDC,Wed Aug 05 13:40:02 +0000 2020,Retweet
"RT @CDCemergency : Stay cool in summer extreme #heat. If visiting a cooling center, practice social distancing, wear a cloth face covering (for people 2+ years old), and wash your hands often or use sanitizer with at least 60% alcohol to protect yourself from #COVID19. https://t.co/B2kvHj4jwm https://t.co/ucsFDNvheZ",CDC,Wed Aug 05 13:10:02 +0000 2020,Retweet
"RT @CDCEnvironment : CDC’s new Hurricane Key Messages: COVID-19 Annex includes public messaging to help people safely prepare, evacuate, and shelter for severe storms while protecting themselves and others from #COVID19. Access the key messages resource here: https://t.co/DMfG41hzHT https://t.co/SKGEyAfFLN",CDC,Wed Aug 05 12:42:00 +0000 2020,Retweet
RT @HHSGov : Nearly 10.3 million people aged 12 years or older misused #opioids in 2018. Opioid #addiction can happen to anyone. Learn how you can help reduce the risk of addiction: https://t.co/nDNOP538ec. https://t.co/FaX7Sl69sx,CDC,Wed Aug 05 12:15:01 +0000 2020,Retweet
